has_collection,budget_processed,log_budget,genres_reform,num_genres,genre_rank,log_num_genres,log_genre_rank,has_homepage,in_english,production_companies_reform,topStudio,log_num_studios,log_numTopStudios,log_overview_len,log_day_of_week,log_year,log_month,log_season,has_poster_path,eng,num_production_countries,usa_produced,topLeadDirector,numTopDirectors,topLeadExecProd,numTopExecProd,topLeadProducer,numTopProducers,topLeadComposer,numTopComposers,topLeadDirectorPhoto,numTopDirectorsPhoto,topLeadEditor,numTopEditors,log_num_crew,log_num_male_crew,log_num_female_crew,runtime_processed,log_runtime,log_title_len,log_num_cast,topLeadActor,log_numTopActors,log_revenue
Not in Collection,25000000,17.034386422832473,['Drama'],1,4,0.6931471805599453,1.6094379124341003,0,1,"['Paramount Pictures', 'Miramax Films', 'Scott Rudin Productions']",1,1.3862943611198906,0.6931471805599453,5.680172609017068,1.791759469228055,7.602401335665818,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,2,0,1,1,1,0,0,2.9444389791664403,2.3978952727983707,2.3978952727983707,114.0,4.74493212836325,2.302585092994046,2.995732273553991,0,0.0,17.54355858444911
Not in Collection,16000000,0.0,"['Drama', 'Thriller', 'Crime']",3,4,1.3862943611198906,1.6094379124341003,1,1,"['Muskat Filmed Properties', 'Bad Cop Bad Cop Film Productions', 'Dogfish Pictures']",0,1.3862943611198906,0.0,6.152732694704104,1.6094379124341003,7.607381425639791,2.1972245773362196,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,1.0986122886681098,90.0,4.51085950651685,2.3978952727983707,2.70805020110221,0,0.0,12.67384253182868
Not in Collection,784170,13.572382387794425,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Science Fiction']",5,9,1.791759469228055,2.302585092994046,0,1,"['Gainsborough Pictures', 'Sydney Box Productions']",0,1.0986122886681098,0.0,5.030437921392435,0.6931471805599453,7.6251071482389,1.6094379124341003,0.0,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,1.0986122886681098,80.0,4.394449154672439,2.0794415416798357,2.5649493574615367,0,0.0,13.634387882225147
Not in Collection,16000000,0.0,"['Action', 'Comedy', 'Foreign']",3,15,1.3862943611198906,2.772588722239781,0,1,[],0,0.0,0.0,6.453624998892692,1.3862943611198906,7.59890045687141,1.9459101490553132,1.0986122886681098,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,1.3862943611198906,1.3862943611198906,98.0,4.59511985013459,3.091042453358316,2.772588722239781,0,0.0,2.6390573296152584
Not in Collection,12000000,16.300417291085605,"['Adventure', 'Drama', 'Action']",3,19,1.3862943611198906,2.995732273553991,0,0,['Starlight International Media'],0,0.6931471805599453,0.0,6.061456918928017,1.6094379124341003,7.605890001053122,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,0.6931471805599453,0.6931471805599453,115.0,4.7535901911063645,3.2188758248682006,2.3978952727983707,0,0.0,16.409313614771794
Not in Collection,1089360,13.90110184376822,"['Drama', 'Foreign']",2,4,1.0986122886681098,1.6094379124341003,0,0,"['HBO', '42 Km Film', 'Periscop Film', 'Racova', 'Raza Studio']",0,1.791759469228055,0.0,4.852030263919617,1.791759469228055,7.605890001053122,1.791759469228055,0.6931471805599453,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,115.0,4.7535901911063645,2.8903717578961645,2.772588722239781,0,0.0,10.785166135492588
Not in Collection,50000000,17.72753358339242,"['Crime', 'Drama']",2,5,1.0986122886681098,1.791759469228055,0,1,"['Imagine Entertainment', 'Universal Pictures', 'Davis Entertainment']",1,1.3862943611198906,0.6931471805599453,6.84587987526405,1.791759469228055,7.599401333415815,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2.4849066497880004,2.3978952727983707,2.3978952727983707,113.0,4.736198448394496,2.4849066497880004,2.772588722239781,0,0.0,16.930818038054394
Not in Collection,40000000,17.50439003707821,"['Action', 'Adventure', 'Drama']",3,15,1.3862943611198906,2.772588722239781,0,1,"['Crystal Sky Worldwide', 'MDP Worldwide', 'ApolloMedia Distribution', 'Carousel Picture Company, The', 'Signature Entertainment', 'Luxembourg Film Fund', 'Q&Q Medien GmbH']",0,2.0794415416798357,0.0,5.476463551931511,1.791759469228055,7.601901959875166,2.302585092994046,0.6931471805599453,1,English is Spoken Language,4,1,0,1,0,1,0,0,1,1,0,0,0,0,4.762173934797756,2.8903717578961645,2.8903717578961645,104.0,4.653960350157523,2.6390573296152584,2.772588722239781,0,0.0,17.11333862539576
Not in Collection,1556288,14.257814699122116,"['Thriller', 'Romance']",2,12,1.0986122886681098,2.5649493574615367,0,1,[],0,0.0,0.0,5.170483995038151,1.791759469228055,7.608374474380783,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0,128.0,4.859812404361672,1.3862943611198906,1.791759469228055,0,0.0,14.053263668062044
Not in Collection,16000000,0.0,"['Drama', 'Romance']",2,4,1.0986122886681098,1.6094379124341003,0,0,['Rai Tre Radiotelevisione Italiana'],0,0.6931471805599453,0.0,5.075173815233827,1.6094379124341003,7.5953872788539725,2.4849066497880004,1.3862943611198906,1,English is Not Spoken Language,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3.091042453358316,0.6931471805599453,0.6931471805599453,124.0,4.8283137373023015,2.772588722239781,3.091042453358316,0,0.0,16.2996170543816
Not in Collection,25000000,17.034386422832473,"['Comedy', 'Drama', 'Romance']",3,9,1.3862943611198906,2.302585092994046,0,1,"['Miramax Films', 'David Brown Productions', 'Fat Free']",0,1.3862943611198906,0.6931471805599453,5.805134968916488,1.6094379124341003,7.601402334583733,2.5649493574615367,0.0,1,English is Spoken Language,2,1,0,1,0,2,0,0,0,1,1,1,0,0,3.6635616461296463,2.6390573296152584,2.6390573296152584,121.0,4.804021044733257,2.1972245773362196,3.091042453358316,0,1.0986122886681098,18.8426774097469
Belongs in Collection,20000000,16.811242881518265,"['Horror', 'Crime']",2,10,1.0986122886681098,2.3978952727983707,1,1,"['Lionsgate', 'Twisted Pictures', 'Serendipity Productions']",0,1.3862943611198906,0.0,5.393627546352362,1.6094379124341003,7.606387389772652,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2.772588722239781,2.4849066497880004,2.4849066497880004,90.0,4.51085950651685,3.1354942159291497,2.3978952727983707,0,0.0,18.729270972084446
Not in Collection,225000,12.323860125621126,"['Foreign', 'Documentary']",2,0,1.0986122886681098,0.0,1,1,['Apostle Productions'],0,0.6931471805599453,0.0,5.3706380281276624,1.6094379124341003,7.607381425639791,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,86.0,4.465908118654584,1.6094379124341003,1.3862943611198906,0,0.0,11.61999352194924
Not in Collection,10000000,16.118095750958314,"['Mystery', 'Science Fiction', 'Thriller']",3,8,1.3862943611198906,2.1972245773362196,1,1,"['Universal Pictures', 'Saga Film', 'Focus Films', 'Gold Circle Films', 'Chambara Pictures', 'Dead Crow Productions', 'Fourth Kind Productions']",1,2.0794415416798357,0.6931471805599453,5.8805329864007,1.791759469228055,7.605890001053122,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.995732273553991,1.791759469228055,1.791759469228055,98.0,4.59511985013459,2.772588722239781,3.1354942159291497,1,0.0,17.561084473864604
Belongs in Collection,280000000,19.450300164704952,"['Action', 'Adventure', 'Science Fiction']",3,15,1.3862943611198906,2.772588722239781,1,1,"['Marvel Studios', 'Prime Focus', 'Revolution Sun Studios']",1,1.3862943611198906,0.6931471805599453,5.983936280687191,1.3862943611198906,7.60887062919126,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,1,1,2,1,2,1,2,0,0,0,3,4.31748811353631,3.1780538303479458,3.1780538303479458,141.0,4.955827057601261,3.1780538303479458,4.290459441148391,1,1.791759469228055,21.063590425863644
Not in Collection,16000000,0.0,"['Family', 'Science Fiction', 'Adventure']",3,17,1.3862943611198906,2.8903717578961645,0,1,"['Walt Disney Pictures', 'New Star Entertainment', 'Producers Sales Organization (PSO)']",1,1.3862943611198906,0.6931471805599453,6.135564891081739,1.3862943611198906,7.594381242551817,2.0794415416798357,1.3862943611198906,1,English is Spoken Language,1,1,0,0,1,1,0,0,1,1,0,0,0,1,3.7612001156935624,2.9444389791664403,2.9444389791664403,90.0,4.51085950651685,3.1780538303479458,2.0794415416798357,0,0.0,16.736767853564615
Not in Collection,50000000,17.72753358339242,"['Crime', 'Thriller']",2,5,1.0986122886681098,1.791759469228055,0,1,"['Summit Entertainment', 'Scott Free Productions', 'Worldview Entertainment']",1,1.3862943611198906,1.0986122886681098,5.198497031265826,2.0794415416798357,7.60887062919126,1.3862943611198906,1.3862943611198906,1,English is Spoken Language,4,1,0,1,0,0,1,1,0,0,0,1,1,2,4.174387269895637,2.6390573296152584,2.6390573296152584,137.0,4.927253685157205,2.1972245773362196,3.2188758248682006,0,0.6931471805599453,15.016779008820532
Not in Collection,70000000,18.064005814299346,"['Drama', 'Action', 'Thriller', 'Crime']",4,4,1.6094379124341003,1.6094379124341003,0,1,"['Twentieth Century Fox Film Corporation', 'Lynda Obst Productions', 'Bedford Falls Company, The']",1,1.3862943611198906,0.0,4.962844630259907,1.791759469228055,7.6004023345004,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,1,0,1,1,0,4.477336814478207,3.258096538021482,3.258096538021482,116.0,4.762173934797756,2.302585092994046,2.70805020110221,0,0.0,18.57488496234641
Not in Collection,15000000,16.52356082573315,"['Comedy', 'Romance']",2,9,1.0986122886681098,2.302585092994046,0,1,"['Miramax Films', 'Magnolia Pictures']",0,1.0986122886681098,0.0,6.040254711277414,1.3862943611198906,7.59890045687141,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3.4339872044851463,2.995732273553991,2.995732273553991,95.0,4.564348191467836,2.833213344056216,2.5649493574615367,0,0.6931471805599453,15.717618233614914
Not in Collection,16000000,0.0,"['Comedy', 'Drama', 'Romance']",3,9,1.3862943611198906,2.302585092994046,1,1,['Atlas Film'],0,0.6931471805599453,0.0,5.153291594497779,1.0986122886681098,7.60688453121963,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,1.9459101490553132,1.9459101490553132,96.0,4.574710978503383,3.4339872044851463,2.5649493574615367,0,0.0,13.199133659606387
Not in Collection,20000000,16.811242881518265,"['Action', 'Crime', 'Thriller', 'Drama']",4,15,1.6094379124341003,2.772588722239781,0,1,"['United Artists', 'Suftley']",0,1.0986122886681098,0.0,5.808142489980444,1.6094379124341003,7.59890045687141,2.302585092994046,0.6931471805599453,1,English is Spoken Language,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.4011973816621555,2.5649493574615367,2.5649493574615367,107.0,4.68213122712422,2.0794415416798357,3.258096538021482,0,0.6931471805599453,15.838874880514219
Not in Collection,45000000,17.622173069956816,"['Adventure', 'Action']",2,19,1.0986122886681098,2.995732273553991,0,1,"['Paramount Pictures', 'Village Roadshow Pictures', 'The Ladd Company']",1,1.3862943611198906,1.0986122886681098,5.2832037287379885,1.6094379124341003,7.599401333415815,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,1.791759469228055,1.791759469228055,100.0,4.61512051684126,2.4849066497880004,2.772588722239781,0,0.0,16.66626850323146
Not in Collection,82000000,18.22222981742365,"['Comedy', 'Drama']",2,9,1.0986122886681098,2.302585092994046,0,1,"['Paramount Pictures', 'Columbia Pictures Corporation', 'MTV Films', 'Happy Madison Productions', 'Callahan Filmworks']",1,1.791759469228055,1.0986122886681098,5.720311776607412,1.6094379124341003,7.603897968521881,1.791759469228055,0.6931471805599453,1,English is Spoken Language,1,1,0,1,0,1,0,0,1,1,1,1,0,0,4.653960350157523,3.332204510175204,3.332204510175204,113.0,4.736198448394496,2.833213344056216,3.4965075614664802,1,0.6931471805599453,19.064220413656063
Not in Collection,25000000,17.034386422832473,"['Action', 'Adventure', 'Crime', 'Thriller']",4,15,1.6094379124341003,2.772588722239781,1,1,['New Line Cinema'],1,0.6931471805599453,0.6931471805599453,5.209486152841421,0.6931471805599453,7.60339933974067,2.302585092994046,0.6931471805599453,1,English is Spoken Language,2,1,0,1,0,2,0,2,1,1,0,0,0,2,3.6635616461296463,2.9444389791664403,2.9444389791664403,94.0,4.553876891600541,2.1972245773362196,2.995732273553991,0,0.6931471805599453,17.848381905083148
Not in Collection,35000000,17.370858648025116,"['Action', 'Adventure', 'Thriller']",3,15,1.3862943611198906,2.772588722239781,0,1,"['Universal Pictures', 'Imperial Entertainment', 'Signature Entertainment']",1,1.3862943611198906,0.0,6.1070228877422545,1.791759469228055,7.59890045687141,2.5649493574615367,0.0,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.302585092994046,2.0794415416798357,2.0794415416798357,106.0,4.672828834461906,2.5649493574615367,1.9459101490553132,0,0.0,17.979850164885512
Not in Collection,7300,8.895766604056085,"['Action', 'Comedy', 'Thriller']",3,15,1.3862943611198906,2.772588722239781,0,1,[],0,0.0,0.0,6.042632833682381,1.791759469228055,7.6004023345004,2.3978952727983707,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,1.9459101490553132,1.9459101490553132,87.0,4.477336814478207,3.4657359027997265,2.772588722239781,0,0.0,9.523324627290181
Not in Collection,48000000,17.6867115897055,"['Romance', 'Comedy', 'Crime']",3,11,1.3862943611198906,2.4849066497880004,0,1,"['Universal Pictures', 'Jersey Films']",1,1.0986122886681098,0.0,5.869296913133774,1.791759469228055,7.6004023345004,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2.5649493574615367,2.3978952727983707,2.3978952727983707,123.0,4.820281565605037,2.5649493574615367,2.833213344056216,0,0.6931471805599453,18.168952117045908
Not in Collection,36000000,17.399029524198163,"['Drama', 'Thriller', 'Crime']",3,4,1.3862943611198906,1.6094379124341003,0,1,"['New Line Cinema', 'Burg/Koules Productions', 'Evolution Entertainment']",1,1.3862943611198906,0.6931471805599453,5.733341276897746,1.791759469228055,7.602401335665818,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,1,0,0,1,1,0,0,0,1,0,1,0,0,4.77912349311153,2.9444389791664403,2.9444389791664403,116.0,4.762173934797756,1.9459101490553132,2.772588722239781,0,0.0,18.44288021221522
Not in Collection,11000000,16.213405921671733,"['Fantasy', 'Adventure']",2,14,1.0986122886681098,2.70805020110221,0,1,"['Orion Pictures', 'Warner Bros.']",0,1.0986122886681098,0.0,5.948034989180646,1.791759469228055,7.591861714889934,1.6094379124341003,0.0,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5649493574615367,2.4849066497880004,2.4849066497880004,140.0,4.948759890378168,2.302585092994046,2.772588722239781,0,0.0,17.369927843559026
Not in Collection,16000000,0.0,"['Fantasy', 'Horror', 'Science Fiction', 'Foreign']",4,14,1.6094379124341003,2.70805020110221,0,0,"['Romulus Films', 'Cyclops Vision', 'Miracle Communications Ltd.']",0,1.3862943611198906,0.0,6.049733455231958,1.6094379124341003,7.601901959875166,1.6094379124341003,0.0,1,English is Not Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,104.0,4.653960350157523,2.3978952727983707,2.1972245773362196,0,0.0,16.118095750958314
Not in Collection,17000,9.741027444837728,"['Action', 'Drama', 'Romance']",3,15,1.3862943611198906,2.772588722239781,1,1,['Coatwolf Productions'],0,0.6931471805599453,0.0,5.308267697401205,1.9459101490553132,7.60688453121963,1.6094379124341003,0.0,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,1.6094379124341003,1.6094379124341003,106.0,4.672828834461906,2.3978952727983707,2.0794415416798357,0,0.0,11.525219581663706
Not in Collection,80000000,18.197537205138154,"['Action', 'Thriller', 'Science Fiction']",3,15,1.3862943611198906,2.772588722239781,0,1,"['Alcon Entertainment', 'Silver Pictures']",0,1.0986122886681098,0.0,5.030437921392435,1.6094379124341003,7.606387389772652,0.6931471805599453,0.6931471805599453,1,English is Spoken Language,1,1,0,1,0,1,0,0,0,0,1,1,0,0,4.454347296253507,3.044522437723423,3.044522437723423,118.0,4.77912349311153,2.772588722239781,3.828641396489095,0,1.0986122886681098,18.872442471835335
Not in Collection,16000000,0.0,"['Adventure', 'Fantasy', 'Thriller']",3,19,1.3862943611198906,2.995732273553991,0,1,"['G.P.F.I.', 'Parafrance Films']",0,1.0986122886681098,0.0,5.69035945432406,1.0986122886681098,7.59337419312129,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707,1.0986122886681098,1.0986122886681098,88.0,4.48863636973214,2.3978952727983707,1.791759469228055,0,0.0,14.106144519301939
Not in Collection,16000000,0.0,"['Crime', 'Drama', 'Thriller']",3,5,1.3862943611198906,1.791759469228055,0,1,"['Red Granite Pictures', 'TinRes Entertainment', 'Cinedigm']",0,1.3862943611198906,0.0,4.59511985013459,1.791759469228055,7.608374474380783,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.833213344056216,2.1972245773362196,2.1972245773362196,108.0,4.6913478822291435,2.4849066497880004,2.5649493574615367,0,0.0,10.943322470501737
Not in Collection,40000000,17.50439003707821,"['Comedy', 'Music', 'Romance']",3,9,1.3862943611198906,2.302585092994046,0,1,"['Village Roadshow Pictures', 'Castle Rock Entertainment', 'Reserve Room', 'Flower Films (II)']",1,1.6094379124341003,0.6931471805599453,5.407171771460119,1.791759469228055,7.60489448081162,1.0986122886681098,1.0986122886681098,1,English is Spoken Language,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3.295836866004329,2.0794415416798357,2.0794415416798357,96.0,4.574710978503383,2.833213344056216,4.276666119016055,0,0.0,18.79840749640015
Not in Collection,4000000,15.201805169084134,"['Comedy', 'Crime']",2,9,1.0986122886681098,2.302585092994046,0,1,['Universal Pictures'],1,0.6931471805599453,0.0,5.176149732573829,1.791759469228055,7.604396348796338,2.4849066497880004,1.3862943611198906,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.367295829986474,2.6390573296152584,2.6390573296152584,84.0,4.442651256490317,2.9444389791664403,3.044522437723423,0,0.0,15.348077361218246
Not in Collection,115000000,18.560442695023177,"['Drama', 'Action', 'History', 'War']",4,4,1.6094379124341003,1.6094379124341003,0,1,"['Lion Rock Productions', 'Metro-Goldwyn-Mayer (MGM)']",0,1.0986122886681098,0.0,5.420534999272286,1.791759469228055,7.602401335665818,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,1,0,0,1,1,0,1,0,0,3.58351893845611,2.9444389791664403,2.9444389791664403,134.0,4.90527477843843,2.4849066497880004,2.302585092994046,0,0.6931471805599453,18.1674421714069
Belongs in Collection,68000000,18.035018277846262,['Comedy'],1,9,0.6931471805599453,2.302585092994046,0,1,"['Universal Pictures', 'Fuzzy Door Productions', 'Bluegrass Films', 'Smart Entertainment', 'Media Rights Capital (MRC)']",1,1.791759469228055,0.0,5.017279836814924,1.6094379124341003,7.60887062919126,1.9459101490553132,1.0986122886681098,1,English is Spoken Language,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.343805421853684,2.70805020110221,2.70805020110221,115.0,4.7535901911063645,1.791759469228055,4.634728988229636,1,0.6931471805599453,19.195512002861236
